job_id,title,role_category,seniority,company,company_tier,industry,location,remote_type,is_remote,salary_min,salary_max,salary_midpoint,num_skills_required,yoe_min,yoe_max,education_required,visa_sponsorship,source,date_posted,days_since_posted,growth_trend,company_size_tier,year_month,week,salary_band,skills_list,num_skills,skills_clean,requires_python,requires_sql,requires_cloud,requires_llm,seniority_rank,salary_vs_median_pct,is_high_growth_role,is_fresh_posting,hiring_tier
dc8c0f62-319,Senior Data Platform Engineer,Data Platform Engineer,Senior,DataFlow Inc,Startup,Gaming,"Seattle, WA",Remote,True,,,155000.0,9,8,9,No Degree Required,No,Levels.fyi,2026-02-21,29,high,Startup,2026-02,8,$140-170k,"['Kubernetes', 'Terraform', 'Kafka', 'Python', 'Aws', 'Spark', 'Helm', 'Azure', 'Sql']",9,Aws|Azure|Helm|Kafka|Kubernetes|Python|Spark|Sql|Terraform,True,False,True,False,3,-22.5,True,False,Early Stage
efcc0e36-f42,Principal Data Platform Engineer,Data Platform Engineer,Principal,Netflix,FAANG+,Cybersecurity,"Chicago, IL",On-site,False,,,515000.0,8,10,11,Bachelor's Degree,Yes,Indeed,2025-10-13,160,high,FAANG+,2025-10,42,$280k+,"['Kubernetes', 'Terraform', 'Kafka', 'GCP', 'Python', 'Spark', 'Helm', 'Sql']",8,GCP|Helm|Kafka|Kubernetes|Python|Spark|Sql|Terraform,True,False,True,False,5,157.5,True,False,Elite
c184aeb4-778,Entry Level Data Engineer,Data Engineer,Entry Level,DataMesh Labs,Startup,Healthcare/BioTech,"Austin, TX",Remote,True,82000.0,104000.0,90000.0,7,2,4,PhD Preferred,No,Company Website,2026-03-13,9,high,Startup,2026-03,11,$80-110k,"['Kubernetes', 'Airflow', 'Dbt', 'Python', 'Spark', 'Azure', 'Sql']",7,Airflow|Azure|Dbt|Kubernetes|Python|Spark|Sql,True,False,True,False,1,-50.0,True,False,Early Stage
73591bfc-090,AI/LLM Engineer,AI/LLM Engineer,Mid Level,Target,Enterprise,AdTech/MarTech,"New York, NY",Hybrid,False,189000.0,241000.0,210000.0,6,5,6,Bachelor's Degree,No,Glassdoor,2026-03-07,15,explosive,Enterprise,2026-03,10,$170-210k,"['Openai Api', 'GCP', 'LangChain', 'Pinecone', 'RAG', 'PyTorch']",6,GCP|LangChain|Openai Api|Pinecone|PyTorch|RAG,False,False,True,True,2,-27.6,True,False,Stable
eeb57c41-5b3,Data Analyst,Data Analyst,Mid Level,Databricks,Scale-up,FinTech,"Boston, MA",Remote,True,135000.0,175000.0,150000.0,7,5,6,Bachelor's Degree,No,Glassdoor,2026-03-01,21,stable,Scale-up,2026-03,9,$140-170k,"['Bigquery', 'Power Bi', 'Looker', 'Dbt', 'Python', 'Google Sheets', 'Sql']",7,Bigquery|Dbt|Google Sheets|Looker|Power Bi|Python|Sql,True,False,False,False,2,25.0,False,False,High Growth
d571f0de-dc6,Entry Level Data Scientist,Data Scientist,Entry Level,Airbyte,Scale-up,Media/Streaming,"Los Angeles, CA",Hybrid,False,126000.0,161000.0,145000.0,7,0,1,Bachelor's Degree,No,Indeed,2025-12-29,83,stable,Scale-up,2025-12,1,$140-170k,"['B Testing', 'Airflow', 'Scikit-Learn', 'Statistics', 'Sql', 'Jupyter']",6,Airflow|B Testing|Jupyter|Scikit-Learn|Sql|Statistics,False,False,False,False,1,-23.7,False,False,High Growth
59ac07cd-735,Principal Business Intelligence Developer,Business Intelligence Developer,Principal,Meta,FAANG+,Cybersecurity,"Washington, DC",On-site,False,259000.0,294000.0,275000.0,7,20,22,Bachelor's Degree,Possible,Indeed,2026-03-21,1,declining,FAANG+,2026-03,12,$210-280k,"['Power Bi', 'Tableau', 'Dax', 'Looker', 'Data Modeling', 'Git', 'Sql']",7,Data Modeling|Dax|Git|Looker|Power Bi|Sql|Tableau,False,False,False,False,5,96.4,False,True,Elite
ccf78abb-86f,Entry Level Data Platform Engineer,Data Platform Engineer,Entry Level,Snowflake,Scale-up,AdTech/MarTech,"New York, NY",Remote,True,,,135000.0,8,2,4,Bachelor's Degree,Yes,Levels.fyi,2026-01-30,51,high,Scale-up,2026-01,5,$110-140k,"['Docker', 'Kubernetes', 'Terraform', 'Kafka', 'Python', 'Aws', 'Spark', 'Helm']",8,Aws|Docker|Helm|Kafka|Kubernetes|Python|Spark|Terraform,True,False,False,False,1,-32.5,True,False,High Growth
5c2ebb3a-f3a,Staff/Lead Data Scientist,Data Scientist,Staff/Lead,New Relic,Mid-market,FinTech,"Miami, FL",Remote,True,,,195000.0,4,11,14,Bachelor's Degree,No,Company Website,2026-03-07,15,stable,Mid-market,2026-03,10,$170-210k,"['GCP', 'Python', 'Statistics', 'Scikit-Learn']",4,GCP|Python|Scikit-Learn|Statistics,True,False,True,False,4,2.6,False,False,Stable
e3f3db1d-33b,Senior AI/LLM Engineer,AI/LLM Engineer,Senior,Mistral,Scale-up,Logistics/Supply Chain,"Austin, TX",Remote,True,,,340000.0,6,6,9,Bachelor's Degree,No,Levels.fyi,2026-02-25,25,explosive,Scale-up,2026-02,9,$280k+,"['Openai Api', 'Vector Databases', 'LangChain', 'Python', 'RAG', 'Hugging Face']",6,Hugging Face|LangChain|Openai Api|Python|RAG|Vector Databases,True,False,False,True,3,17.2,True,False,High Growth
6596db18-0d9,Senior AI/LLM Engineer,AI/LLM Engineer,Senior,Cohere,Scale-up,E-commerce,"Atlanta, GA",On-site,False,307000.0,379000.0,335000.0,8,9,11,No Degree Required,Yes,Indeed,2026-01-23,58,explosive,Scale-up,2026-01,4,$280k+,"['Openai Api', 'Git', 'Vector Databases', 'LangChain', 'Python', 'Fastapi', 'RAG', 'PyTorch']",8,Fastapi|Git|LangChain|Openai Api|PyTorch|Python|RAG|Vector Databases,True,False,False,True,3,15.5,True,False,High Growth
4af8bbd6-cc7,Senior Data Engineer,Data Engineer,Senior,Snowflake,Scale-up,AdTech/MarTech,"San Francisco, CA",Remote,True,246000.0,312000.0,270000.0,5,6,8,Bachelor's Degree,No,LinkedIn,2026-03-10,12,high,Scale-up,2026-03,11,$210-280k,"['Airflow', 'Dbt', 'Aws', 'Databricks', 'Sql']",5,Airflow|Aws|Databricks|Dbt|Sql,False,False,False,False,3,50.0,True,False,High Growth
4518c780-600,Senior Data Scientist,Data Scientist,Senior,Hugging Face,Scale-up,InsurTech,"Austin, TX",Hybrid,False,,,240000.0,7,5,6,Bachelor's Degree,Yes,LinkedIn,2026-03-14,8,stable,Scale-up,2026-03,11,$210-280k,"['B Testing', 'Airflow', 'Scikit-Learn', 'Snowflake', 'Statistics', 'Git']",6,Airflow|B Testing|Git|Scikit-Learn|Snowflake|Statistics,False,False,False,False,3,26.3,False,False,High Growth
600dad36-591,AI/LLM Engineer,AI/LLM Engineer,Mid Level,Amazon,FAANG+,Gaming,"Boston, MA",Remote,True,199000.0,258000.0,220000.0,4,3,5,Master's Preferred,No,Glassdoor,2026-02-18,32,explosive,FAANG+,2026-02,8,$210-280k,"['GCP', 'LangChain', 'PyTorch', 'Vector Databases']",4,GCP|LangChain|PyTorch|Vector Databases,False,False,True,True,2,-24.1,True,False,Elite
6ab51320-1ed,Entry Level Data Engineer,Data Engineer,Entry Level,QueryCraft,Startup,E-commerce,"Atlanta, GA",Hybrid,False,,,55000.0,7,2,3,Master's Preferred,Possible,Glassdoor,2026-01-21,60,high,Startup,2026-01,4,<$80k,"['Kafka', 'Airflow', 'GCP', 'Dbt', 'Python', 'Spark', 'Sql']",7,Airflow|Dbt|GCP|Kafka|Python|Spark|Sql,True,False,True,False,1,-69.4,True,False,Early Stage
67ac67f3-be6,Data Engineer,Data Engineer,Mid Level,Amazon,FAANG+,AI/ML Platform,"New York, NY",Remote,True,228000.0,259000.0,240000.0,7,2,4,No Degree Required,No,Glassdoor,2026-02-19,31,high,FAANG+,2026-02,8,$210-280k,"['Kubernetes', 'Kafka', 'Airflow', 'Dbt', 'Python', 'Spark', 'Sql']",7,Airflow|Dbt|Kafka|Kubernetes|Python|Spark|Sql,True,False,False,False,2,33.3,True,False,Elite
32168510-e9c,Senior Data Analyst,Data Analyst,Senior,Hugging Face,Scale-up,EdTech,"Boston, MA",Hybrid,False,128000.0,165000.0,150000.0,7,7,8,Master's Preferred,Yes,Glassdoor,2025-12-05,107,stable,Scale-up,2025-12,49,$140-170k,"['Bigquery', 'Power Bi', 'Excel', 'Tableau', 'Redshift', 'Python', 'Git']",7,Bigquery|Excel|Git|Power Bi|Python|Redshift|Tableau,True,False,False,False,3,25.0,False,False,High Growth
b521c50a-690,Machine Learning Engineer,Machine Learning Engineer,Mid Level,Meta,FAANG+,Gaming,"San Francisco, CA",Remote,True,250000.0,293000.0,265000.0,6,4,6,No Degree Required,Possible,LinkedIn,2026-03-03,19,very_high,FAANG+,2026-03,10,$210-280k,"['Kubernetes', 'Scikit-Learn', 'Tensorflow', 'Python', 'Gcp Vertex Ai', 'Mlflow']",6,Gcp Vertex Ai|Kubernetes|Mlflow|Python|Scikit-Learn|Tensorflow,True,False,False,False,2,3.9,True,False,Elite
cc7bff30-596,Data Platform Engineer,Data Platform Engineer,Mid Level,DataFlow Inc,Startup,SaaS/Cloud,"Denver, CO",Remote,True,153000.0,195000.0,180000.0,7,5,8,Master's Preferred,Possible,Glassdoor,2026-03-22,0,high,Startup,2026-03,12,$170-210k,"['Docker', 'Kubernetes', 'Terraform', 'Kafka', 'Python', 'Spark', 'Git']",7,Docker|Git|Kafka|Kubernetes|Python|Spark|Terraform,True,False,False,False,2,-10.0,True,True,Early Stage
119c47cc-6d9,Data Analyst,Data Analyst,Mid Level,Anthropic,FAANG+,EdTech,"Seattle, WA",Hybrid,False,,,130000.0,9,4,5,Master's Preferred,Yes,Company Website,2026-02-21,29,stable,FAANG+,2026-02,8,$110-140k,"['Power Bi', 'Excel', 'Tableau', 'Looker', 'Snowflake', 'Redshift', 'Python', 'Google Sheets', 'Git']",9,Excel|Git|Google Sheets|Looker|Power Bi|Python|Redshift|Snowflake|Tableau,True,False,False,False,2,8.3,False,False,Elite
aa20e8a6-4e6,Staff/Lead Data Scientist,Data Scientist,Staff/Lead,HashiCorp,Mid-market,Healthcare/BioTech,"Washington, DC",Remote,True,,,295000.0,8,11,14,PhD Preferred,No,Indeed,2026-03-05,17,stable,Mid-market,2026-03,10,$280k+,"['B Testing', 'Git', 'Scikit-Learn', 'Snowflake', 'Statistics', 'Python', 'Databricks', 'Jupyter']",8,B Testing|Databricks|Git|Jupyter|Python|Scikit-Learn|Snowflake|Statistics,True,False,False,False,4,55.3,False,False,Stable
3f24c9df-4fa,Data Scientist,Data Scientist,Mid Level,Goldman Sachs,Enterprise,FinTech,"Chicago, IL",Remote,True,,,170000.0,6,4,7,Master's Preferred,Yes,Company Website,2026-03-11,11,stable,Enterprise,2026-03,11,$140-170k,"['B Testing', 'Airflow', 'GCP', 'Statistics', 'Python']",5,Airflow|B Testing|GCP|Python|Statistics,True,False,True,False,2,-10.5,False,False,Stable
703988c7-797,Staff/Lead Machine Learning Engineer,Machine Learning Engineer,Staff/Lead,Monte Carlo,Scale-up,E-commerce,"San Francisco, CA",On-site,False,479000.0,555000.0,515000.0,8,12,13,No Degree Required,Yes,Indeed,2026-03-12,10,very_high,Scale-up,2026-03,11,$280k+,"['Kubernetes', 'Git', 'Scikit-Learn', 'Aws Sagemaker', 'Python', 'Databricks', 'PyTorch', 'Mlflow']",8,Aws Sagemaker|Databricks|Git|Kubernetes|Mlflow|PyTorch|Python|Scikit-Learn,True,False,False,True,4,102.0,True,False,High Growth
1e63155f-7a6,Entry Level Business Intelligence Developer,Business Intelligence Developer,Entry Level,IBM,Enterprise,Gaming,"Washington, DC",On-site,False,,,95000.0,5,2,4,No Degree Required,No,Glassdoor,2026-03-11,11,declining,Enterprise,2026-03,11,$80-110k,"['Power Bi', 'Looker', 'Dax', 'Snowflake', 'Sql']",5,Dax|Looker|Power Bi|Snowflake|Sql,False,False,False,False,1,-32.1,False,False,Stable
22561fd0-f95,Staff/Lead Data Scientist,Data Scientist,Staff/Lead,DataFlow Inc,Startup,E-commerce,"Denver, CO",Remote,True,188000.0,231000.0,210000.0,4,10,13,No Degree Required,Yes,LinkedIn,2026-03-17,5,stable,Startup,2026-03,12,$170-210k,"['Scikit-Learn', 'Databricks', 'Sql']",3,Databricks|Scikit-Learn|Sql,False,False,False,False,4,10.5,False,True,Early Stage
b6f14c77-2a4,Data Scientist,Data Scientist,Mid Level,Accenture,Enterprise,Healthcare/BioTech,"Atlanta, GA",On-site,False,106000.0,129000.0,115000.0,8,5,8,Bachelor's Degree,No,LinkedIn,2026-02-16,34,stable,Enterprise,2026-02,8,$110-140k,"['Docker', 'B Testing', 'Scikit-Learn', 'Statistics', 'Python', 'Databricks', 'Sql']",7,B Testing|Databricks|Docker|Python|Scikit-Learn|Sql|Statistics,True,False,False,False,2,-39.5,False,False,Stable
b115b989-dc1,Data Platform Engineer,Data Platform Engineer,Mid Level,Splunk,Mid-market,Gaming,"San Francisco, CA",Remote,True,188000.0,212000.0,200000.0,8,3,5,PhD Preferred,No,Glassdoor,2026-01-22,59,high,Mid-market,2026-01,4,$170-210k,"['Docker', 'Kubernetes', 'Kafka', 'Python', 'Aws', 'Helm', 'Git', 'Sql']",8,Aws|Docker|Git|Helm|Kafka|Kubernetes|Python|Sql,True,False,False,False,2,0.0,True,False,Stable
ec02dc3b-64c,Senior AI/LLM Engineer,AI/LLM Engineer,Senior,SAP,Enterprise,Gaming,"San Francisco, CA",Hybrid,False,,,475000.0,6,6,8,PhD Preferred,No,LinkedIn,2026-03-20,2,explosive,Enterprise,2026-03,12,$280k+,"['Openai Api', 'Weaviate', 'Vector Databases', 'LangChain', 'RAG', 'PyTorch']",6,LangChain|Openai Api|PyTorch|RAG|Vector Databases|Weaviate,False,False,False,True,3,63.8,True,True,Stable
87d6c9d3-d13,Machine Learning Engineer,Machine Learning Engineer,Mid Level,VectorSearch Co,Startup,Logistics/Supply Chain,"Miami, FL",Remote,True,,,195000.0,7,5,7,Bachelor's Degree,Yes,Company Website,2026-01-09,72,very_high,Startup,2026-01,2,$170-210k,"['Kubernetes', 'Aws Sagemaker', 'Databricks', 'Gcp Vertex Ai', 'Weights & Biases', 'PyTorch', 'Mlflow']",7,Aws Sagemaker|Databricks|Gcp Vertex Ai|Kubernetes|Mlflow|PyTorch|Weights & Biases,False,False,False,True,2,-23.5,True,False,Early Stage
2688f324-ba4,Machine Learning Engineer,Machine Learning Engineer,Mid Level,dbt Labs,Scale-up,AdTech/MarTech,"Los Angeles, CA",Remote,True,215000.0,277000.0,240000.0,4,3,5,No Degree Required,Yes,Indeed,2026-03-07,15,very_high,Scale-up,2026-03,10,$210-280k,"['Python', 'Ray', 'PyTorch', 'Mlflow']",4,Mlflow|PyTorch|Python|Ray,True,False,False,True,2,-5.9,True,False,High Growth
f10327c7-07b,Data Analyst,Data Analyst,Mid Level,Target,Enterprise,AI/ML Platform,"San Francisco, CA",Hybrid,False,95000.0,111000.0,105000.0,5,5,6,Bachelor's Degree,No,Company Website,2026-03-04,18,stable,Enterprise,2026-03,10,$80-110k,"['Tableau', 'Looker', 'Snowflake', 'Python', 'Sql']",5,Looker|Python|Snowflake|Sql|Tableau,True,False,False,False,2,-12.5,False,False,Stable
3808dad1-98c,AI/LLM Engineer,AI/LLM Engineer,Mid Level,VectorSearch Co,Startup,EdTech,"Denver, CO",Hybrid,False,,,235000.0,5,3,6,Bachelor's Degree,Yes,Indeed,2025-11-08,134,explosive,Startup,2025-11,45,$210-280k,"['Openai Api', 'GCP', 'LangChain', 'Python', 'PyTorch']",5,GCP|LangChain|Openai Api|PyTorch|Python,True,False,True,True,2,-19.0,True,False,Early Stage
008151e2-6c4,Senior Data Engineer,Data Engineer,Senior,Meta,FAANG+,Media/Streaming,"Washington, DC",Hybrid,False,,,190000.0,6,8,11,Bachelor's Degree,Yes,Glassdoor,2026-03-15,7,high,FAANG+,2026-03,11,$170-210k,"['Kafka', 'Airflow', 'Snowflake', 'Dbt', 'Spark', 'Azure']",6,Airflow|Azure|Dbt|Kafka|Snowflake|Spark,False,False,True,False,3,5.6,True,True,Elite
e110a344-301,Business Intelligence Developer,Business Intelligence Developer,Mid Level,Mistral,Scale-up,SaaS/Cloud,"Washington, DC",Remote,True,,,175000.0,6,5,6,Bachelor's Degree,Possible,Company Website,2026-03-06,16,declining,Scale-up,2026-03,10,$170-210k,"['Power Bi', 'Snowflake', 'Data Modeling', 'Python', 'Git', 'Sql']",6,Data Modeling|Git|Power Bi|Python|Snowflake|Sql,True,False,False,False,2,25.0,False,False,High Growth
cd855a51-d00,Entry Level Data Analyst,Data Analyst,Entry Level,Zendesk,Mid-market,InsurTech,"Seattle, WA",Remote,True,,,90000.0,8,0,1,No Degree Required,Yes,Levels.fyi,2026-03-06,16,stable,Mid-market,2026-03,10,$80-110k,"['Bigquery', 'Power Bi', 'Excel', 'Tableau', 'Looker', 'Google Sheets', 'Git', 'Sql']",8,Bigquery|Excel|Git|Google Sheets|Looker|Power Bi|Sql|Tableau,False,False,False,False,1,-25.0,False,False,Stable
953f69bb-cb5,Staff/Lead Machine Learning Engineer,Machine Learning Engineer,Staff/Lead,Deloitte,Enterprise,SaaS/Cloud,"New York, NY",Remote,True,377000.0,451000.0,410000.0,6,12,14,Bachelor's Degree,No,Glassdoor,2026-02-27,23,very_high,Enterprise,2026-02,9,$280k+,"['Docker', 'Kubernetes', 'Tensorflow', 'Gcp Vertex Ai', 'Git', 'Mlflow']",6,Docker|Gcp Vertex Ai|Git|Kubernetes|Mlflow|Tensorflow,False,False,False,False,4,60.8,True,False,Stable
cc9f0565-dd6,Senior Machine Learning Engineer,Machine Learning Engineer,Senior,Google,FAANG+,Healthcare/BioTech,"Austin, TX",On-site,False,324000.0,438000.0,380000.0,8,6,8,Bachelor's Degree,Yes,Levels.fyi,2026-03-20,2,very_high,FAANG+,2026-03,12,$280k+,"['Docker', 'Kubernetes', 'Git', 'Scikit-Learn', 'Aws Sagemaker', 'Python', 'Gcp Vertex Ai', 'PyTorch']",8,Aws Sagemaker|Docker|Gcp Vertex Ai|Git|Kubernetes|PyTorch|Python|Scikit-Learn,True,False,False,True,3,49.0,True,True,Elite
060bdef7-c91,Principal Data Analyst,Data Analyst,Principal,dbt Labs,Scale-up,Healthcare/BioTech,"San Francisco, CA",Hybrid,False,257000.0,308000.0,280000.0,6,15,16,Master's Preferred,No,Indeed,2026-03-15,7,stable,Scale-up,2026-03,11,$210-280k,"['Bigquery', 'Tableau', 'Dbt', 'Python', 'Git', 'Sql']",6,Bigquery|Dbt|Git|Python|Sql|Tableau,True,False,False,False,5,133.3,False,True,High Growth
936eea40-186,Entry Level Analytics Engineer,Analytics Engineer,Entry Level,Goldman Sachs,Enterprise,FinTech,"Miami, FL",Hybrid,False,,,70000.0,4,0,2,PhD Preferred,No,Indeed,2026-03-17,5,high,Enterprise,2026-03,12,<$80k,"['Python', 'Looker', 'Tableau', 'Sql']",4,Looker|Python|Sql|Tableau,True,False,False,False,1,-56.2,True,True,Stable
6ee66a73-471,Data Analyst,Data Analyst,Mid Level,Citigroup,Enterprise,Logistics/Supply Chain,"Los Angeles, CA",Hybrid,False,75000.0,87000.0,80000.0,8,2,5,Bachelor's Degree,Yes,Indeed,2026-02-13,37,stable,Enterprise,2026-02,7,<$80k,"['Power Bi', 'Excel', 'Tableau', 'Looker', 'Redshift', 'Python', 'Git', 'Sql']",8,Excel|Git|Looker|Power Bi|Python|Redshift|Sql|Tableau,True,False,False,False,2,-33.3,False,False,Stable
24f29076-7ac,Data Analyst,Data Analyst,Mid Level,Anyscale,Scale-up,AI/ML Platform,"San Francisco, CA",Remote,True,146000.0,197000.0,170000.0,7,3,5,Bachelor's Degree,Yes,Company Website,2026-01-26,55,stable,Scale-up,2026-01,5,$140-170k,"['Excel', 'Looker', 'Redshift', 'Dbt', 'Python', 'Git', 'Sql']",7,Dbt|Excel|Git|Looker|Python|Redshift|Sql,True,False,False,False,2,41.7,False,False,High Growth
e91c6861-ff7,AI/LLM Engineer,AI/LLM Engineer,Mid Level,StreamBase,Startup,AdTech/MarTech,"New York, NY",Hybrid,False,274000.0,338000.0,310000.0,8,5,8,Master's Preferred,Yes,Glassdoor,2026-03-16,6,explosive,Startup,2026-03,12,$280k+,"['Openai Api', 'Vector Databases', 'GCP', 'LangChain', 'Fastapi', 'Pinecone', 'RAG', 'PyTorch']",8,Fastapi|GCP|LangChain|Openai Api|Pinecone|PyTorch|RAG|Vector Databases,False,False,True,True,2,6.9,True,True,Early Stage
daf6df86-a47,Senior Business Intelligence Developer,Business Intelligence Developer,Senior,Walmart,Enterprise,Gaming,"Denver, CO",Remote,True,127000.0,165000.0,145000.0,4,6,8,PhD Preferred,No,LinkedIn,2026-03-13,9,declining,Enterprise,2026-03,11,$140-170k,"['Power Bi', 'Looker', 'Snowflake', 'Tableau']",4,Looker|Power Bi|Snowflake|Tableau,False,False,False,False,3,3.6,False,False,Stable
1ef89030-f1b,Data Engineer,Data Engineer,Mid Level,Goldman Sachs,Enterprise,FinTech,"Denver, CO",Remote,True,93000.0,115000.0,100000.0,8,3,6,No Degree Required,Yes,LinkedIn,2026-03-12,10,high,Enterprise,2026-03,11,$80-110k,"['Kafka', 'Airflow', 'GCP', 'Python', 'Aws', 'Spark', 'Git', 'Sql']",8,Airflow|Aws|GCP|Git|Kafka|Python|Spark|Sql,True,False,True,False,2,-44.4,True,False,Stable
c352766b-402,Entry Level Business Intelligence Developer,Business Intelligence Developer,Entry Level,CVS,Enterprise,Media/Streaming,"Boston, MA",Hybrid,False,88000.0,107000.0,95000.0,10,2,5,Master's Preferred,Yes,LinkedIn,2026-02-19,31,declining,Enterprise,2026-02,8,$80-110k,"['Power Bi', 'Excel', 'Tableau', 'Looker', 'Snowflake', 'Dax', 'Data Modeling', 'Python', 'Git', 'Sql']",10,Data Modeling|Dax|Excel|Git|Looker|Power Bi|Python|Snowflake|Sql|Tableau,True,False,False,False,1,-32.1,False,False,Stable
7d878f1d-9d6,Senior Data Engineer,Data Engineer,Senior,DeepMind,FAANG+,Cybersecurity,"Seattle, WA",Hybrid,False,,,270000.0,6,9,12,Master's Preferred,No,Glassdoor,2026-03-06,16,high,FAANG+,2026-03,10,$210-280k,"['Docker', 'Airflow', 'Snowflake', 'Python', 'Spark', 'Sql']",6,Airflow|Docker|Python|Snowflake|Spark|Sql,True,False,False,False,3,50.0,True,False,Elite
7b88afc6-837,Staff/Lead Analytics Engineer,Analytics Engineer,Staff/Lead,Confluent,Scale-up,Logistics/Supply Chain,"Los Angeles, CA",Hybrid,False,,,350000.0,8,12,15,PhD Preferred,No,Indeed,2026-01-24,57,high,Scale-up,2026-01,4,$280k+,"['Airflow', 'Looker', 'Snowflake', 'Redshift', 'Dbt', 'Python', 'Databricks', 'Sql']",8,Airflow|Databricks|Dbt|Looker|Python|Redshift|Snowflake|Sql,True,False,False,False,4,118.8,True,False,High Growth
15ffa4ca-32a,Machine Learning Engineer,Machine Learning Engineer,Mid Level,DeepMind,FAANG+,EdTech,"San Francisco, CA",Remote,True,230000.0,305000.0,270000.0,7,2,3,Bachelor's Degree,No,Glassdoor,2025-11-29,113,very_high,FAANG+,2025-11,48,$210-280k,"['Scikit-Learn', 'Tensorflow', 'Python', 'Gcp Vertex Ai', 'Weights & Biases', 'PyTorch', 'Mlflow']",7,Gcp Vertex Ai|Mlflow|PyTorch|Python|Scikit-Learn|Tensorflow|Weights & Biases,True,False,False,True,2,5.9,True,False,Elite
639a98c1-949,Data Engineer,Data Engineer,Mid Level,InsightHub,Startup,AI/ML Platform,"New York, NY",Remote,True,,,100000.0,8,2,3,Master's Preferred,Yes,Indeed,2025-11-29,113,high,Startup,2025-11,48,$80-110k,"['Kafka', 'Airflow', 'GCP', 'Dbt', 'Python', 'Spark', 'Azure', 'Sql']",8,Airflow|Azure|Dbt|GCP|Kafka|Python|Spark|Sql,True,False,True,False,2,-44.4,True,False,Early Stage
79b284d9-2a8,Data Scientist,Data Scientist,Mid Level,Walmart,Enterprise,Gaming,"Washington, DC",Remote,True,,,175000.0,8,4,5,Bachelor's Degree,Yes,Indeed,2026-03-18,4,stable,Enterprise,2026-03,12,$170-210k,"['B Testing', 'Scikit-Learn', 'Snowflake', 'Statistics', 'Python', 'Aws', 'Sql']",7,Aws|B Testing|Python|Scikit-Learn|Snowflake|Sql|Statistics,True,False,False,False,2,-7.9,False,True,Stable
03383c54-f74,Entry Level Data Scientist,Data Scientist,Entry Level,OpenAI,FAANG+,Cybersecurity,"Denver, CO",Remote,True,,,200000.0,9,1,4,Master's Preferred,Possible,Company Website,2026-02-21,29,stable,FAANG+,2026-02,8,$170-210k,"['B Testing', 'GCP', 'Scikit-Learn', 'Snowflake', 'Statistics', 'Sql', 'Python', 'Jupyter']",8,B Testing|GCP|Jupyter|Python|Scikit-Learn|Snowflake|Sql|Statistics,True,False,True,False,1,5.3,False,False,Elite
f36972f5-474,Entry Level Business Intelligence Developer,Business Intelligence Developer,Entry Level,VectorSearch Co,Startup,E-commerce,"New York, NY",On-site,False,,,65000.0,9,0,1,Master's Preferred,No,Indeed,2026-01-24,57,declining,Startup,2026-01,4,<$80k,"['Tableau', 'Excel', 'Looker', 'Snowflake', 'Dax', 'Data Modeling', 'Redshift', 'Git', 'Sql']",9,Data Modeling|Dax|Excel|Git|Looker|Redshift|Snowflake|Sql|Tableau,False,False,False,False,1,-53.6,False,False,Early Stage
5cd5d200-433,Staff/Lead Business Intelligence Developer,Business Intelligence Developer,Staff/Lead,Modal,Scale-up,Cybersecurity,"Denver, CO",Remote,True,174000.0,239000.0,200000.0,6,7,8,Master's Preferred,Possible,Glassdoor,2026-03-18,4,declining,Scale-up,2026-03,12,$170-210k,"['Bigquery', 'Power Bi', 'Tableau', 'Data Modeling', 'Git', 'Sql']",6,Bigquery|Data Modeling|Git|Power Bi|Sql|Tableau,False,False,False,False,4,42.9,False,True,High Growth
c5fd6214-44f,Senior Machine Learning Engineer,Machine Learning Engineer,Senior,OpenAI,FAANG+,AI/ML Platform,"San Francisco, CA",Remote,True,412000.0,501000.0,475000.0,7,5,7,Bachelor's Degree,No,Company Website,2026-02-20,30,very_high,FAANG+,2026-02,8,$280k+,"['Docker', 'Kubernetes', 'Tensorflow', 'Python', 'Databricks', 'PyTorch', 'Mlflow']",7,Databricks|Docker|Kubernetes|Mlflow|PyTorch|Python|Tensorflow,True,False,False,True,3,86.3,True,False,Elite
59cdbac4-a61,Staff/Lead Data Analyst,Data Analyst,Staff/Lead,Goldman Sachs,Enterprise,Gaming,"Austin, TX",On-site,False,109000.0,135000.0,115000.0,9,10,12,PhD Preferred,Possible,Glassdoor,2026-02-20,30,stable,Enterprise,2026-02,8,$110-140k,"['Power Bi', 'Excel', 'Tableau', 'Looker', 'Redshift', 'Dbt', 'Python', 'Git', 'Sql']",9,Dbt|Excel|Git|Looker|Power Bi|Python|Redshift|Sql|Tableau,True,False,False,False,4,-4.2,False,False,Stable
a6ec6289-050,Machine Learning Engineer,Machine Learning Engineer,Mid Level,Okta,Mid-market,FinTech,"Los Angeles, CA",Remote,True,176000.0,221000.0,200000.0,8,5,8,PhD Preferred,Possible,Glassdoor,2026-03-13,9,very_high,Mid-market,2026-03,11,$170-210k,"['Scikit-Learn', 'Tensorflow', 'Python', 'Databricks', 'Gcp Vertex Ai', 'Weights & Biases', 'PyTorch', 'Mlflow']",8,Databricks|Gcp Vertex Ai|Mlflow|PyTorch|Python|Scikit-Learn|Tensorflow|Weights & Biases,True,False,False,True,2,-21.6,True,False,Stable
