job_id,skill,role_category,seniority,salary_midpoint,remote_type,company_tier,date_posted,is_high_growth_role
c57e6a93-475,Scikit-Learn,Data Scientist,Senior,150000.0,Remote,Startup,2026-03-10,False
c57e6a93-475,Statistics,Data Scientist,Senior,150000.0,Remote,Startup,2026-03-10,False
c57e6a93-475,Jupyter,Data Scientist,Senior,150000.0,Remote,Startup,2026-03-10,False
c57e6a93-475,Git,Data Scientist,Senior,150000.0,Remote,Startup,2026-03-10,False
c57e6a93-475,Python,Data Scientist,Senior,150000.0,Remote,Startup,2026-03-10,False
c57e6a93-475,B Testing,Data Scientist,Senior,150000.0,Remote,Startup,2026-03-10,False
c57e6a93-475,Databricks,Data Scientist,Senior,150000.0,Remote,Startup,2026-03-10,False
7a1302c9-adf,PyTorch,AI/LLM Engineer,Senior,380000.0,Remote,Scale-up,2026-03-16,True
7a1302c9-adf,RAG,AI/LLM Engineer,Senior,380000.0,Remote,Scale-up,2026-03-16,True
7a1302c9-adf,Azure,AI/LLM Engineer,Senior,380000.0,Remote,Scale-up,2026-03-16,True
7a1302c9-adf,Vector Databases,AI/LLM Engineer,Senior,380000.0,Remote,Scale-up,2026-03-16,True
7a1302c9-adf,Git,AI/LLM Engineer,Senior,380000.0,Remote,Scale-up,2026-03-16,True
7a1302c9-adf,Python,AI/LLM Engineer,Senior,380000.0,Remote,Scale-up,2026-03-16,True
7a1302c9-adf,Openai Api,AI/LLM Engineer,Senior,380000.0,Remote,Scale-up,2026-03-16,True
7a1302c9-adf,LangChain,AI/LLM Engineer,Senior,380000.0,Remote,Scale-up,2026-03-16,True
7a1302c9-adf,GCP,AI/LLM Engineer,Senior,380000.0,Remote,Scale-up,2026-03-16,True
73aaf92c-0bf,Scikit-Learn,Data Scientist,Mid Level,140000.0,Remote,Enterprise,2026-02-03,False
73aaf92c-0bf,Statistics,Data Scientist,Mid Level,140000.0,Remote,Enterprise,2026-02-03,False
73aaf92c-0bf,Airflow,Data Scientist,Mid Level,140000.0,Remote,Enterprise,2026-02-03,False
73aaf92c-0bf,B Testing,Data Scientist,Mid Level,140000.0,Remote,Enterprise,2026-02-03,False
73aaf92c-0bf,Databricks,Data Scientist,Mid Level,140000.0,Remote,Enterprise,2026-02-03,False
7d6bb753-ad6,Aws,Data Platform Engineer,Senior,235000.0,Remote,Startup,2026-03-04,True
7d6bb753-ad6,Kubernetes,Data Platform Engineer,Senior,235000.0,Remote,Startup,2026-03-04,True
7d6bb753-ad6,Azure,Data Platform Engineer,Senior,235000.0,Remote,Startup,2026-03-04,True
7d6bb753-ad6,Terraform,Data Platform Engineer,Senior,235000.0,Remote,Startup,2026-03-04,True
7d6bb753-ad6,Python,Data Platform Engineer,Senior,235000.0,Remote,Startup,2026-03-04,True
7d6bb753-ad6,Kafka,Data Platform Engineer,Senior,235000.0,Remote,Startup,2026-03-04,True
7d6bb753-ad6,Spark,Data Platform Engineer,Senior,235000.0,Remote,Startup,2026-03-04,True
7d6bb753-ad6,Databricks,Data Platform Engineer,Senior,235000.0,Remote,Startup,2026-03-04,True
7d6bb753-ad6,Sql,Data Platform Engineer,Senior,235000.0,Remote,Startup,2026-03-04,True
7d6bb753-ad6,Prometheus,Data Platform Engineer,Senior,235000.0,Remote,Startup,2026-03-04,True
3397c05c-a6a,Google Sheets,Data Analyst,Entry Level,100000.0,Hybrid,Scale-up,2026-02-04,False
3397c05c-a6a,Dbt,Data Analyst,Entry Level,100000.0,Hybrid,Scale-up,2026-02-04,False
3397c05c-a6a,Looker,Data Analyst,Entry Level,100000.0,Hybrid,Scale-up,2026-02-04,False
3397c05c-a6a,Git,Data Analyst,Entry Level,100000.0,Hybrid,Scale-up,2026-02-04,False
3397c05c-a6a,Python,Data Analyst,Entry Level,100000.0,Hybrid,Scale-up,2026-02-04,False
3397c05c-a6a,Tableau,Data Analyst,Entry Level,100000.0,Hybrid,Scale-up,2026-02-04,False
3397c05c-a6a,Sql,Data Analyst,Entry Level,100000.0,Hybrid,Scale-up,2026-02-04,False
3397c05c-a6a,Redshift,Data Analyst,Entry Level,100000.0,Hybrid,Scale-up,2026-02-04,False
3397c05c-a6a,Power Bi,Data Analyst,Entry Level,100000.0,Hybrid,Scale-up,2026-02-04,False
3397c05c-a6a,Excel,Data Analyst,Entry Level,100000.0,Hybrid,Scale-up,2026-02-04,False
b3e6f540-b0f,Statistics,Data Scientist,Mid Level,225000.0,Hybrid,Scale-up,2026-03-16,False
b3e6f540-b0f,Jupyter,Data Scientist,Mid Level,225000.0,Hybrid,Scale-up,2026-03-16,False
b3e6f540-b0f,Python,Data Scientist,Mid Level,225000.0,Hybrid,Scale-up,2026-03-16,False
b3e6f540-b0f,B Testing,Data Scientist,Mid Level,225000.0,Hybrid,Scale-up,2026-03-16,False
b3e6f540-b0f,Sql,Data Scientist,Mid Level,225000.0,Hybrid,Scale-up,2026-03-16,False
6be2d387-923,Dbt,Data Engineer,Mid Level,125000.0,Remote,Startup,2025-12-24,True
6be2d387-923,Git,Data Engineer,Mid Level,125000.0,Remote,Startup,2025-12-24,True
6be2d387-923,Kafka,Data Engineer,Mid Level,125000.0,Remote,Startup,2025-12-24,True
6be2d387-923,Spark,Data Engineer,Mid Level,125000.0,Remote,Startup,2025-12-24,True
6be2d387-923,Databricks,Data Engineer,Mid Level,125000.0,Remote,Startup,2025-12-24,True
6be2d387-923,GCP,Data Engineer,Mid Level,125000.0,Remote,Startup,2025-12-24,True
616489b8-5ff,Scikit-Learn,Data Scientist,Mid Level,110000.0,Hybrid,Startup,2026-02-23,False
616489b8-5ff,Git,Data Scientist,Mid Level,110000.0,Hybrid,Startup,2026-02-23,False
616489b8-5ff,Python,Data Scientist,Mid Level,110000.0,Hybrid,Startup,2026-02-23,False
616489b8-5ff,B Testing,Data Scientist,Mid Level,110000.0,Hybrid,Startup,2026-02-23,False
616489b8-5ff,Sql,Data Scientist,Mid Level,110000.0,Hybrid,Startup,2026-02-23,False
616489b8-5ff,GCP,Data Scientist,Mid Level,110000.0,Hybrid,Startup,2026-02-23,False
838f3f69-007,Dbt,Data Engineer,Senior,185000.0,Remote,Scale-up,2025-11-27,True
838f3f69-007,Python,Data Engineer,Senior,185000.0,Remote,Scale-up,2025-11-27,True
838f3f69-007,Kafka,Data Engineer,Senior,185000.0,Remote,Scale-up,2025-11-27,True
838f3f69-007,Airflow,Data Engineer,Senior,185000.0,Remote,Scale-up,2025-11-27,True
838f3f69-007,Spark,Data Engineer,Senior,185000.0,Remote,Scale-up,2025-11-27,True
838f3f69-007,Databricks,Data Engineer,Senior,185000.0,Remote,Scale-up,2025-11-27,True
838f3f69-007,Sql,Data Engineer,Senior,185000.0,Remote,Scale-up,2025-11-27,True
838f3f69-007,Snowflake,Data Engineer,Senior,185000.0,Remote,Scale-up,2025-11-27,True
4d124857-85d,Terraform,Data Engineer,Mid Level,200000.0,Hybrid,FAANG+,2026-02-16,True
4d124857-85d,Python,Data Engineer,Mid Level,200000.0,Hybrid,FAANG+,2026-02-16,True
4d124857-85d,Kafka,Data Engineer,Mid Level,200000.0,Hybrid,FAANG+,2026-02-16,True
4d124857-85d,Airflow,Data Engineer,Mid Level,200000.0,Hybrid,FAANG+,2026-02-16,True
4d124857-85d,Spark,Data Engineer,Mid Level,200000.0,Hybrid,FAANG+,2026-02-16,True
4d124857-85d,Sql,Data Engineer,Mid Level,200000.0,Hybrid,FAANG+,2026-02-16,True
7936d8a3-7e2,Mlflow,Machine Learning Engineer,Mid Level,180000.0,Hybrid,Enterprise,2026-02-27,True
7936d8a3-7e2,Kubernetes,Machine Learning Engineer,Mid Level,180000.0,Hybrid,Enterprise,2026-02-27,True
7936d8a3-7e2,Scikit-Learn,Machine Learning Engineer,Mid Level,180000.0,Hybrid,Enterprise,2026-02-27,True
7936d8a3-7e2,Tensorflow,Machine Learning Engineer,Mid Level,180000.0,Hybrid,Enterprise,2026-02-27,True
7936d8a3-7e2,Ray,Machine Learning Engineer,Mid Level,180000.0,Hybrid,Enterprise,2026-02-27,True
dc93f7e2-688,Dbt,Analytics Engineer,Senior,145000.0,Remote,Enterprise,2026-03-01,True
dc93f7e2-688,Python,Analytics Engineer,Senior,145000.0,Remote,Enterprise,2026-03-01,True
dc93f7e2-688,Bigquery,Analytics Engineer,Senior,145000.0,Remote,Enterprise,2026-03-01,True
dc93f7e2-688,Databricks,Analytics Engineer,Senior,145000.0,Remote,Enterprise,2026-03-01,True
dc93f7e2-688,Sql,Analytics Engineer,Senior,145000.0,Remote,Enterprise,2026-03-01,True
19e1af2e-f04,Jupyter,Data Scientist,Mid Level,230000.0,On-site,Scale-up,2026-01-24,False
19e1af2e-f04,Databricks,Data Scientist,Mid Level,230000.0,On-site,Scale-up,2026-01-24,False
19e1af2e-f04,B Testing,Data Scientist,Mid Level,230000.0,On-site,Scale-up,2026-01-24,False
19e1af2e-f04,Statistics,Data Scientist,Mid Level,230000.0,On-site,Scale-up,2026-01-24,False
da064a23-5dd,Dbt,Data Analyst,Entry Level,60000.0,Hybrid,Enterprise,2026-03-08,False
da064a23-5dd,Git,Data Analyst,Entry Level,60000.0,Hybrid,Enterprise,2026-03-08,False
da064a23-5dd,Python,Data Analyst,Entry Level,60000.0,Hybrid,Enterprise,2026-03-08,False
da064a23-5dd,Bigquery,Data Analyst,Entry Level,60000.0,Hybrid,Enterprise,2026-03-08,False
da064a23-5dd,Tableau,Data Analyst,Entry Level,60000.0,Hybrid,Enterprise,2026-03-08,False
da064a23-5dd,Power Bi,Data Analyst,Entry Level,60000.0,Hybrid,Enterprise,2026-03-08,False
861eea0c-550,Kubernetes,Data Engineer,Senior,205000.0,Hybrid,Enterprise,2026-03-22,True
861eea0c-550,Terraform,Data Engineer,Senior,205000.0,Hybrid,Enterprise,2026-03-22,True
861eea0c-550,Dbt,Data Engineer,Senior,205000.0,Hybrid,Enterprise,2026-03-22,True
861eea0c-550,Git,Data Engineer,Senior,205000.0,Hybrid,Enterprise,2026-03-22,True
861eea0c-550,Kafka,Data Engineer,Senior,205000.0,Hybrid,Enterprise,2026-03-22,True
861eea0c-550,Python,Data Engineer,Senior,205000.0,Hybrid,Enterprise,2026-03-22,True
861eea0c-550,Docker,Data Engineer,Senior,205000.0,Hybrid,Enterprise,2026-03-22,True
861eea0c-550,Airflow,Data Engineer,Senior,205000.0,Hybrid,Enterprise,2026-03-22,True
861eea0c-550,Spark,Data Engineer,Senior,205000.0,Hybrid,Enterprise,2026-03-22,True
9dd1a192-836,Aws,Data Engineer,Staff/Lead,225000.0,On-site,Startup,2026-02-17,True
9dd1a192-836,Dbt,Data Engineer,Staff/Lead,225000.0,On-site,Startup,2026-02-17,True
9dd1a192-836,Docker,Data Engineer,Staff/Lead,225000.0,On-site,Startup,2026-02-17,True
9dd1a192-836,Spark,Data Engineer,Staff/Lead,225000.0,On-site,Startup,2026-02-17,True
9dd1a192-836,Databricks,Data Engineer,Staff/Lead,225000.0,On-site,Startup,2026-02-17,True
9dd1a192-836,Sql,Data Engineer,Staff/Lead,225000.0,On-site,Startup,2026-02-17,True
2db067cc-8a1,PyTorch,AI/LLM Engineer,Mid Level,295000.0,Hybrid,Scale-up,2025-12-25,True
2db067cc-8a1,RAG,AI/LLM Engineer,Mid Level,295000.0,Hybrid,Scale-up,2025-12-25,True
2db067cc-8a1,Vector Databases,AI/LLM Engineer,Mid Level,295000.0,Hybrid,Scale-up,2025-12-25,True
2db067cc-8a1,Python,AI/LLM Engineer,Mid Level,295000.0,Hybrid,Scale-up,2025-12-25,True
2db067cc-8a1,Openai Api,AI/LLM Engineer,Mid Level,295000.0,Hybrid,Scale-up,2025-12-25,True
2db067cc-8a1,Docker,AI/LLM Engineer,Mid Level,295000.0,Hybrid,Scale-up,2025-12-25,True
2db067cc-8a1,LangChain,AI/LLM Engineer,Mid Level,295000.0,Hybrid,Scale-up,2025-12-25,True
6b23872b-d32,Dbt,Analytics Engineer,Mid Level,135000.0,Hybrid,Enterprise,2026-03-05,True
6b23872b-d32,Looker,Analytics Engineer,Mid Level,135000.0,Hybrid,Enterprise,2026-03-05,True
6b23872b-d32,Python,Analytics Engineer,Mid Level,135000.0,Hybrid,Enterprise,2026-03-05,True
6b23872b-d32,Airflow,Analytics Engineer,Mid Level,135000.0,Hybrid,Enterprise,2026-03-05,True
6b23872b-d32,Data Modeling,Analytics Engineer,Mid Level,135000.0,Hybrid,Enterprise,2026-03-05,True
6b23872b-d32,Sql,Analytics Engineer,Mid Level,135000.0,Hybrid,Enterprise,2026-03-05,True
6b23872b-d32,Redshift,Analytics Engineer,Mid Level,135000.0,Hybrid,Enterprise,2026-03-05,True
1c1a8100-2a7,Kubernetes,Data Engineer,Entry Level,150000.0,Hybrid,Scale-up,2026-01-17,True
1c1a8100-2a7,Dbt,Data Engineer,Entry Level,150000.0,Hybrid,Scale-up,2026-01-17,True
1c1a8100-2a7,Git,Data Engineer,Entry Level,150000.0,Hybrid,Scale-up,2026-01-17,True
1c1a8100-2a7,Python,Data Engineer,Entry Level,150000.0,Hybrid,Scale-up,2026-01-17,True
1c1a8100-2a7,Docker,Data Engineer,Entry Level,150000.0,Hybrid,Scale-up,2026-01-17,True
1c1a8100-2a7,Airflow,Data Engineer,Entry Level,150000.0,Hybrid,Scale-up,2026-01-17,True
1c1a8100-2a7,Spark,Data Engineer,Entry Level,150000.0,Hybrid,Scale-up,2026-01-17,True
1c1a8100-2a7,Databricks,Data Engineer,Entry Level,150000.0,Hybrid,Scale-up,2026-01-17,True
1c1a8100-2a7,Sql,Data Engineer,Entry Level,150000.0,Hybrid,Scale-up,2026-01-17,True
4df49ef8-1a2,Dax,Business Intelligence Developer,Entry Level,90000.0,Remote,Enterprise,2025-10-21,False
4df49ef8-1a2,Looker,Business Intelligence Developer,Entry Level,90000.0,Remote,Enterprise,2025-10-21,False
4df49ef8-1a2,Git,Business Intelligence Developer,Entry Level,90000.0,Remote,Enterprise,2025-10-21,False
4df49ef8-1a2,Python,Business Intelligence Developer,Entry Level,90000.0,Remote,Enterprise,2025-10-21,False
4df49ef8-1a2,Bigquery,Business Intelligence Developer,Entry Level,90000.0,Remote,Enterprise,2025-10-21,False
4df49ef8-1a2,Data Modeling,Business Intelligence Developer,Entry Level,90000.0,Remote,Enterprise,2025-10-21,False
4df49ef8-1a2,Sql,Business Intelligence Developer,Entry Level,90000.0,Remote,Enterprise,2025-10-21,False
4df49ef8-1a2,Tableau,Business Intelligence Developer,Entry Level,90000.0,Remote,Enterprise,2025-10-21,False
4df49ef8-1a2,Snowflake,Business Intelligence Developer,Entry Level,90000.0,Remote,Enterprise,2025-10-21,False
4df49ef8-1a2,Power Bi,Business Intelligence Developer,Entry Level,90000.0,Remote,Enterprise,2025-10-21,False
c3ea4816-bb8,Kubernetes,Data Engineer,Principal,380000.0,Remote,Scale-up,2026-01-23,True
c3ea4816-bb8,Python,Data Engineer,Principal,380000.0,Remote,Scale-up,2026-01-23,True
c3ea4816-bb8,Kafka,Data Engineer,Principal,380000.0,Remote,Scale-up,2026-01-23,True
c3ea4816-bb8,Docker,Data Engineer,Principal,380000.0,Remote,Scale-up,2026-01-23,True
c3ea4816-bb8,Airflow,Data Engineer,Principal,380000.0,Remote,Scale-up,2026-01-23,True
c3ea4816-bb8,Spark,Data Engineer,Principal,380000.0,Remote,Scale-up,2026-01-23,True
c3ea4816-bb8,Databricks,Data Engineer,Principal,380000.0,Remote,Scale-up,2026-01-23,True
c3ea4816-bb8,Sql,Data Engineer,Principal,380000.0,Remote,Scale-up,2026-01-23,True
7138481f-c36,Dbt,Data Engineer,Mid Level,180000.0,Remote,Mid-market,2026-02-22,True
7138481f-c36,Git,Data Engineer,Mid Level,180000.0,Remote,Mid-market,2026-02-22,True
7138481f-c36,Kafka,Data Engineer,Mid Level,180000.0,Remote,Mid-market,2026-02-22,True
7138481f-c36,Python,Data Engineer,Mid Level,180000.0,Remote,Mid-market,2026-02-22,True
7138481f-c36,Airflow,Data Engineer,Mid Level,180000.0,Remote,Mid-market,2026-02-22,True
044551ef-b8a,Scikit-Learn,Data Scientist,Staff/Lead,280000.0,Remote,Scale-up,2026-03-02,False
044551ef-b8a,Statistics,Data Scientist,Staff/Lead,280000.0,Remote,Scale-up,2026-03-02,False
044551ef-b8a,Git,Data Scientist,Staff/Lead,280000.0,Remote,Scale-up,2026-03-02,False
044551ef-b8a,Python,Data Scientist,Staff/Lead,280000.0,Remote,Scale-up,2026-03-02,False
044551ef-b8a,Docker,Data Scientist,Staff/Lead,280000.0,Remote,Scale-up,2026-03-02,False
044551ef-b8a,B Testing,Data Scientist,Staff/Lead,280000.0,Remote,Scale-up,2026-03-02,False
044551ef-b8a,Databricks,Data Scientist,Staff/Lead,280000.0,Remote,Scale-up,2026-03-02,False
044551ef-b8a,Sql,Data Scientist,Staff/Lead,280000.0,Remote,Scale-up,2026-03-02,False
044551ef-b8a,GCP,Data Scientist,Staff/Lead,280000.0,Remote,Scale-up,2026-03-02,False
c1388437-f64,Looker,Business Intelligence Developer,Senior,155000.0,Hybrid,Startup,2026-03-19,False
c1388437-f64,Git,Business Intelligence Developer,Senior,155000.0,Hybrid,Startup,2026-03-19,False
c1388437-f64,Python,Business Intelligence Developer,Senior,155000.0,Hybrid,Startup,2026-03-19,False
c1388437-f64,Sql,Business Intelligence Developer,Senior,155000.0,Hybrid,Startup,2026-03-19,False
c1388437-f64,Tableau,Business Intelligence Developer,Senior,155000.0,Hybrid,Startup,2026-03-19,False
c1388437-f64,Excel,Business Intelligence Developer,Senior,155000.0,Hybrid,Startup,2026-03-19,False
e1f5bfc7-28b,Google Sheets,Data Analyst,Senior,155000.0,On-site,FAANG+,2026-02-23,False
e1f5bfc7-28b,Looker,Data Analyst,Senior,155000.0,On-site,FAANG+,2026-02-23,False
e1f5bfc7-28b,Bigquery,Data Analyst,Senior,155000.0,On-site,FAANG+,2026-02-23,False
e1f5bfc7-28b,Tableau,Data Analyst,Senior,155000.0,On-site,FAANG+,2026-02-23,False
e1f5bfc7-28b,Sql,Data Analyst,Senior,155000.0,On-site,FAANG+,2026-02-23,False
e1f5bfc7-28b,Redshift,Data Analyst,Senior,155000.0,On-site,FAANG+,2026-02-23,False
e1f5bfc7-28b,Snowflake,Data Analyst,Senior,155000.0,On-site,FAANG+,2026-02-23,False
e1f5bfc7-28b,Power Bi,Data Analyst,Senior,155000.0,On-site,FAANG+,2026-02-23,False
e1f5bfc7-28b,Excel,Data Analyst,Senior,155000.0,On-site,FAANG+,2026-02-23,False
d4282756-805,Azure,Data Engineer,Mid Level,105000.0,Remote,Startup,2026-03-07,True
d4282756-805,Dbt,Data Engineer,Mid Level,105000.0,Remote,Startup,2026-03-07,True
d4282756-805,Git,Data Engineer,Mid Level,105000.0,Remote,Startup,2026-03-07,True
d4282756-805,Kafka,Data Engineer,Mid Level,105000.0,Remote,Startup,2026-03-07,True
d4282756-805,Python,Data Engineer,Mid Level,105000.0,Remote,Startup,2026-03-07,True
d4282756-805,Airflow,Data Engineer,Mid Level,105000.0,Remote,Startup,2026-03-07,True
d4282756-805,Sql,Data Engineer,Mid Level,105000.0,Remote,Startup,2026-03-07,True
d4282756-805,Snowflake,Data Engineer,Mid Level,105000.0,Remote,Startup,2026-03-07,True
7752bf0f-d1e,Aws,Data Scientist,Mid Level,280000.0,Remote,FAANG+,2026-02-27,False
7752bf0f-d1e,Sql,Data Scientist,Mid Level,280000.0,Remote,FAANG+,2026-02-27,False
7752bf0f-d1e,B Testing,Data Scientist,Mid Level,280000.0,Remote,FAANG+,2026-02-27,False
7752bf0f-d1e,Snowflake,Data Scientist,Mid Level,280000.0,Remote,FAANG+,2026-02-27,False
784f45c2-0cc,Statistics,Data Scientist,Senior,250000.0,Hybrid,Enterprise,2026-02-03,False
784f45c2-0cc,Python,Data Scientist,Senior,250000.0,Hybrid,Enterprise,2026-02-03,False
784f45c2-0cc,Sql,Data Scientist,Senior,250000.0,Hybrid,Enterprise,2026-02-03,False
784f45c2-0cc,Snowflake,Data Scientist,Senior,250000.0,Hybrid,Enterprise,2026-02-03,False
784f45c2-0cc,GCP,Data Scientist,Senior,250000.0,Hybrid,Enterprise,2026-02-03,False
a348a2f2-492,Kubernetes,Machine Learning Engineer,Mid Level,230000.0,Remote,Enterprise,2026-02-17,True
a348a2f2-492,Azure Ml,Machine Learning Engineer,Mid Level,230000.0,Remote,Enterprise,2026-02-17,True
a348a2f2-492,Scikit-Learn,Machine Learning Engineer,Mid Level,230000.0,Remote,Enterprise,2026-02-17,True
a348a2f2-492,PyTorch,Machine Learning Engineer,Mid Level,230000.0,Remote,Enterprise,2026-02-17,True
a348a2f2-492,Git,Machine Learning Engineer,Mid Level,230000.0,Remote,Enterprise,2026-02-17,True
a348a2f2-492,Aws Sagemaker,Machine Learning Engineer,Mid Level,230000.0,Remote,Enterprise,2026-02-17,True
a348a2f2-492,Databricks,Machine Learning Engineer,Mid Level,230000.0,Remote,Enterprise,2026-02-17,True
878be7ab-27e,Kubernetes,Machine Learning Engineer,Staff/Lead,335000.0,Remote,Enterprise,2026-02-25,True
878be7ab-27e,Azure Ml,Machine Learning Engineer,Staff/Lead,335000.0,Remote,Enterprise,2026-02-25,True
878be7ab-27e,Scikit-Learn,Machine Learning Engineer,Staff/Lead,335000.0,Remote,Enterprise,2026-02-25,True
878be7ab-27e,Python,Machine Learning Engineer,Staff/Lead,335000.0,Remote,Enterprise,2026-02-25,True
878be7ab-27e,Tensorflow,Machine Learning Engineer,Staff/Lead,335000.0,Remote,Enterprise,2026-02-25,True
878be7ab-27e,Weights & Biases,Machine Learning Engineer,Staff/Lead,335000.0,Remote,Enterprise,2026-02-25,True
efd80eab-24b,Scikit-Learn,Data Scientist,Entry Level,160000.0,Hybrid,Mid-market,2026-03-07,False
efd80eab-24b,Statistics,Data Scientist,Entry Level,160000.0,Hybrid,Mid-market,2026-03-07,False
efd80eab-24b,Git,Data Scientist,Entry Level,160000.0,Hybrid,Mid-market,2026-03-07,False
efd80eab-24b,B Testing,Data Scientist,Entry Level,160000.0,Hybrid,Mid-market,2026-03-07,False
efd80eab-24b,Databricks,Data Scientist,Entry Level,160000.0,Hybrid,Mid-market,2026-03-07,False
efd80eab-24b,Sql,Data Scientist,Entry Level,160000.0,Hybrid,Mid-market,2026-03-07,False
efd80eab-24b,GCP,Data Scientist,Entry Level,160000.0,Hybrid,Mid-market,2026-03-07,False
cfb7bb1b-716,Python,Data Scientist,Senior,155000.0,On-site,Enterprise,2026-02-23,False
cfb7bb1b-716,Docker,Data Scientist,Senior,155000.0,On-site,Enterprise,2026-02-23,False
cfb7bb1b-716,Airflow,Data Scientist,Senior,155000.0,On-site,Enterprise,2026-02-23,False
cfb7bb1b-716,B Testing,Data Scientist,Senior,155000.0,On-site,Enterprise,2026-02-23,False
cfb7bb1b-716,Sql,Data Scientist,Senior,155000.0,On-site,Enterprise,2026-02-23,False
cfb7bb1b-716,Snowflake,Data Scientist,Senior,155000.0,On-site,Enterprise,2026-02-23,False
d0199c6b-8a5,Dax,Business Intelligence Developer,Mid Level,135000.0,Remote,Enterprise,2026-03-07,False
d0199c6b-8a5,Looker,Business Intelligence Developer,Mid Level,135000.0,Remote,Enterprise,2026-03-07,False
d0199c6b-8a5,Python,Business Intelligence Developer,Mid Level,135000.0,Remote,Enterprise,2026-03-07,False
d0199c6b-8a5,Bigquery,Business Intelligence Developer,Mid Level,135000.0,Remote,Enterprise,2026-03-07,False
d0199c6b-8a5,Data Modeling,Business Intelligence Developer,Mid Level,135000.0,Remote,Enterprise,2026-03-07,False
d0199c6b-8a5,Sql,Business Intelligence Developer,Mid Level,135000.0,Remote,Enterprise,2026-03-07,False
d0199c6b-8a5,Snowflake,Business Intelligence Developer,Mid Level,135000.0,Remote,Enterprise,2026-03-07,False
a8594062-357,Git,Data Analyst,Mid Level,120000.0,Hybrid,Scale-up,2026-03-01,False
a8594062-357,Sql,Data Analyst,Mid Level,120000.0,Hybrid,Scale-up,2026-03-01,False
a8594062-357,Redshift,Data Analyst,Mid Level,120000.0,Hybrid,Scale-up,2026-03-01,False
a8594062-357,Power Bi,Data Analyst,Mid Level,120000.0,Hybrid,Scale-up,2026-03-01,False
a8594062-357,Excel,Data Analyst,Mid Level,120000.0,Hybrid,Scale-up,2026-03-01,False
ec1a5ed5-fbe,Mlflow,Machine Learning Engineer,Entry Level,200000.0,Remote,Enterprise,2026-03-17,True
ec1a5ed5-fbe,Kubernetes,Machine Learning Engineer,Entry Level,200000.0,Remote,Enterprise,2026-03-17,True
ec1a5ed5-fbe,Scikit-Learn,Machine Learning Engineer,Entry Level,200000.0,Remote,Enterprise,2026-03-17,True
ec1a5ed5-fbe,Gcp Vertex Ai,Machine Learning Engineer,Entry Level,200000.0,Remote,Enterprise,2026-03-17,True
ec1a5ed5-fbe,Git,Machine Learning Engineer,Entry Level,200000.0,Remote,Enterprise,2026-03-17,True
ec1a5ed5-fbe,Python,Machine Learning Engineer,Entry Level,200000.0,Remote,Enterprise,2026-03-17,True
ec1a5ed5-fbe,Aws Sagemaker,Machine Learning Engineer,Entry Level,200000.0,Remote,Enterprise,2026-03-17,True
ec1a5ed5-fbe,Tensorflow,Machine Learning Engineer,Entry Level,200000.0,Remote,Enterprise,2026-03-17,True
ec1a5ed5-fbe,Ray,Machine Learning Engineer,Entry Level,200000.0,Remote,Enterprise,2026-03-17,True
efa972a0-38a,Scikit-Learn,Data Scientist,Senior,350000.0,On-site,FAANG+,2026-02-02,False
efa972a0-38a,Statistics,Data Scientist,Senior,350000.0,On-site,FAANG+,2026-02-02,False
efa972a0-38a,Python,Data Scientist,Senior,350000.0,On-site,FAANG+,2026-02-02,False
efa972a0-38a,B Testing,Data Scientist,Senior,350000.0,On-site,FAANG+,2026-02-02,False
efa972a0-38a,Sql,Data Scientist,Senior,350000.0,On-site,FAANG+,2026-02-02,False
efa972a0-38a,Snowflake,Data Scientist,Senior,350000.0,On-site,FAANG+,2026-02-02,False
cfa2eea4-0b6,Google Sheets,Data Analyst,Senior,270000.0,On-site,FAANG+,2026-03-18,False
cfa2eea4-0b6,Redshift,Data Analyst,Senior,270000.0,On-site,FAANG+,2026-03-18,False
cfa2eea4-0b6,Python,Data Analyst,Senior,270000.0,On-site,FAANG+,2026-03-18,False
cfa2eea4-0b6,Tableau,Data Analyst,Senior,270000.0,On-site,FAANG+,2026-03-18,False
cfa2eea4-0b6,Power Bi,Data Analyst,Senior,270000.0,On-site,FAANG+,2026-03-18,False
cfa2eea4-0b6,Excel,Data Analyst,Senior,270000.0,On-site,FAANG+,2026-03-18,False
9bfd34d7-b3e,Google Sheets,Data Analyst,Entry Level,50000.0,Remote,Startup,2025-09-24,False
9bfd34d7-b3e,Dbt,Data Analyst,Entry Level,50000.0,Remote,Startup,2025-09-24,False
9bfd34d7-b3e,Python,Data Analyst,Entry Level,50000.0,Remote,Startup,2025-09-24,False
9bfd34d7-b3e,Sql,Data Analyst,Entry Level,50000.0,Remote,Startup,2025-09-24,False
9bfd34d7-b3e,Tableau,Data Analyst,Entry Level,50000.0,Remote,Startup,2025-09-24,False
a90687f0-efa,Dax,Business Intelligence Developer,Mid Level,190000.0,Remote,FAANG+,2026-03-16,False
a90687f0-efa,Looker,Business Intelligence Developer,Mid Level,190000.0,Remote,FAANG+,2026-03-16,False
a90687f0-efa,Python,Business Intelligence Developer,Mid Level,190000.0,Remote,FAANG+,2026-03-16,False
a90687f0-efa,Bigquery,Business Intelligence Developer,Mid Level,190000.0,Remote,FAANG+,2026-03-16,False
a90687f0-efa,Data Modeling,Business Intelligence Developer,Mid Level,190000.0,Remote,FAANG+,2026-03-16,False
a90687f0-efa,Sql,Business Intelligence Developer,Mid Level,190000.0,Remote,FAANG+,2026-03-16,False
